time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3354180,36.01304366666667,129.31893,29.749116475401514,71.42081227948677,2.4000000000000004,223.0,,5.89453125,-9.4609375,-2.67578125,0.021484375,0.3515625,0.875,0.91015625,-28.92578125,8.30859375,1.0
3354181,,,,,,,,3.9609375,-7.62890625,-2.6953125,-1.640625,-0.703125,0.42578125,-0.1640625,-13.40625,2.6796875,1.0
3354182,,,,,,,,3.10546875,-6.96875,-2.62890625,-1.509765625,-0.85546875,0.548828125,-1.00390625,-12.80078125,2.71484375,1.0
3354183,,,,,,,,0.96484375,-4.55078125,-3.078125,-1.830078125,-1.0,0.693359375,-3.11328125,-10.4921875,2.1796875,1.0
3354184,,,,,,,,-0.0234375,-1.80859375,-4.171875,-2.15625,-0.93359375,0.580078125,-4.0703125,-7.8515625,0.9921875,1.0
3354185,,,,,,,,-1.01171875,-0.01171875,-6.29296875,-2.30078125,-0.771484375,0.44140625,-5.02734375,-6.16796875,-1.23046875,1.0
3354186,,,,,,,,-1.13671875,0.578125,-6.6875,-2.30859375,-0.662109375,0.42578125,-5.14453125,-5.63671875,-1.6875,1.0
3354187,,,,,,,,-0.828125,4.296875,-6.71484375,-2.16796875,-0.306640625,0.763671875,-4.83984375,-2.0703125,-1.91796875,1.0
3354188,,,,,,,,0.3984375,5.74609375,-5.609375,-1.658203125,0.0078125,1.357421875,-3.69140625,-0.73046875,-1.0,1.0
3354189,,,,,,,,0.70703125,6.40625,-5.24609375,-1.408203125,0.087890625,1.47265625,-3.4140625,-0.078125,-0.69140625,1.0
3354190,36.0130415,129.31892816666667,29.58384441725203,71.18040002963127,2.7,220.0,,1.52734375,7.2265625,-4.625,0.021484375,0.3515625,0.875,0.91015625,-28.92578125,8.30859375,1.0
3354191,,,,,,,,2.1875,7.234375,-4.640625,-0.333984375,0.08203125,1.34375,-2.12109375,0.765625,-0.234375,1.0
3354192,,,,,,,,2.41015625,6.55078125,-5.3046875,0.015625,0.033203125,1.05859375,-1.96484375,0.11328125,-0.921875,1.0
3354193,,,,,,,,1.9921875,4.8046875,-5.19140625,-0.005859375,-0.0546875,0.771484375,-2.421875,-1.609375,-0.80859375,1.0
3354194,,,,,,,,1.29296875,3.1015625,-4.40234375,-0.32421875,-0.123046875,0.517578125,-3.15234375,-3.30078125,-0.04296875,1.0
3354195,,,,,,,,1.38671875,2.50390625,-3.91015625,-0.4921875,-0.208984375,0.33203125,-3.07421875,-3.91015625,0.41796875,1.0
3354196,,,,,,,,1.83984375,2.55078125,-3.39453125,-0.396484375,-0.263671875,0.25390625,-2.61328125,-3.8671875,0.91796875,1.0
3354197,,,,,,,,2.58203125,3.296875,-3.04296875,0.197265625,-0.35546875,-0.0859375,-1.84765625,-3.14453125,1.26171875,1.0
3354198,,,,,,,,3.578125,5.2578125,-2.421875,0.5234375,-0.404296875,-0.421875,-0.8125,-1.1875,1.9140625,1.0
3354199,,,,,,,,3.8828125,7.71484375,-0.79296875,0.693359375,-0.453125,-0.779296875,-0.4296875,1.26171875,3.59375,1.0
3354200,36.01303933333334,129.3189265,29.433597155928688,70.93998783313403,2.8000000000000003,217.0,0.0,2.453125,8.65234375,0.73046875,0.021484375,0.3515625,0.875,-1.7734375,2.18359375,5.1640625,1.0
3354201,,,,,,,,0.69921875,9.85546875,0.34765625,1.06640625,-0.36328125,-1.373046875,-3.41796875,3.37109375,4.859375,1.0
3354202,,,,,,,,0.10546875,10.24609375,-0.09765625,1.201171875,-0.314453125,-1.4609375,-3.95703125,3.75390625,4.44140625,1.0
3354203,,,,,,,,-1.2421875,10.0546875,-0.7265625,1.43359375,-0.19921875,-1.376953125,-5.18359375,3.5625,3.90625,1.0
3354204,,,,,,,,-4.37890625,7.80078125,0.1875,1.3359375,-0.146484375,-0.345703125,-8.203125,1.33984375,4.9375,1.0
3354205,,,,,,,,-5.8046875,-6.21484375,-2.921875,1.435546875,-0.033203125,0.345703125,-9.625,-12.60546875,1.9140625,1.0
3354206,,,,,,,,-5.796875,-6.25390625,-2.96875,1.923828125,-0.23828125,0.96484375,-8.12890625,-19.84375,2.5234375,1.0
3354207,,,,,,,,16.3828125,-57.59375,8.60546875,1.826171875,-0.40625,0.107421875,24.9296875,-76.96484375,37.65234375,1.0
3354208,,,,,,,,19.4140625,-40.4921875,3.453125,0.0078125,0.099609375,-1.0625,11.7109375,-33.1328125,3.7109375,1.0
3354209,,,,,,,,11.7109375,-33.13671875,-6.0859375,1.095703125,0.6328125,-1.533203125,3.8203125,-29.34375,0.76171875,1.0
3354210,36.01303716666666,129.318925,29.298374694443865,70.69957568821324,2.7,214.0,,2.453125,8.65234375,0.73046875,2.32421875,1.18359375,-3.04296875,-8.09375,-16.81640625,-1.0390625,1.0
