time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3450310,36.01301133333333,129.31896566666668,32.96443848887007,67.83314159168692,3.4000000000000004,233.0,,7.44921875,3.92578125,1.63671875,1.240234375,0.111328125,1.244140625,3.0390625,0.16015625,-1.07421875,1.0
3450311,,,,,,,,6.0625,6.25390625,3.48046875,0.552734375,0.06640625,1.61328125,1.625,2.4921875,0.83984375,1.0
3450312,,,,,,,,6.046875,6.8125,3.95703125,0.27734375,0.048828125,1.669921875,1.5859375,3.07421875,1.33984375,1.0
3450313,,,,,,,,6.78125,6.734375,3.265625,-0.064453125,0.056640625,1.505859375,2.2734375,3.03515625,0.6875,1.0
3450314,,,,,,,,8.03125,6.05859375,2.046875,0.142578125,0.029296875,1.078125,3.5,2.37890625,-0.5,1.0
3450315,,,,,,,,11.609375,3.33203125,0.7421875,0.37109375,0.01171875,0.51171875,7.06640625,-0.33984375,-1.7265625,1.0
3450316,,,,,,,,12.7578125,1.65625,0.375,0.33203125,0.0390625,0.4453125,8.21484375,-2.0234375,-2.0703125,1.0
3450317,,,,,,,,11.49609375,1.01953125,0.3046875,0.212890625,0.173828125,0.478515625,6.9453125,-2.67578125,-2.109375,1.0
3450318,,,,,,,,8.46875,1.21875,1.84375,-0.10546875,0.28125,0.521484375,3.92578125,-2.484375,-0.5390625,1.0
3450319,,,,,,,,7.609375,1.44140625,2.41015625,-0.84765625,0.443359375,0.41015625,3.08203125,-2.25390625,0.03515625,1.0
3450320,36.01300983333333,129.3189625,32.67896767057148,67.66670166215941,3.4000000000000004,236.0,,5.13671875,2.49609375,5.41015625,-1.73046875,0.587890625,0.046875,0.62890625,-1.18359375,2.98828125,1.0
3450321,,,,,,,,3.33984375,3.25,9.9140625,-2.47265625,0.650390625,-0.64453125,-1.09765625,-0.4140625,7.390625,1.0
3450322,,,,,,,,4.58203125,3.82421875,11.83984375,-2.3046875,0.501953125,-1.177734375,0.20703125,0.16015625,9.2265625,1.0
3450323,,,,,,,,5.98828125,1.1796875,12.1953125,-1.203125,0.384765625,-1.6796875,1.69921875,-2.5234375,9.54296875,1.0
3450324,,,,,,,,2.265625,-6.953125,10.53125,-1.150390625,0.216796875,-1.3203125,-1.9375,-10.72265625,7.8515625,1.0
3450325,,,,,,,,-1.375,-31.15625,18.98046875,-1.611328125,0.2578125,0.330078125,-5.5390625,-34.93359375,16.27734375,1.0
3450326,,,,,,,,-8.81640625,-56.9140625,20.30078125,-1.181640625,0.501953125,1.380859375,-12.97265625,-60.67578125,17.58203125,1.0
3450327,,,,,,,,-14.3671875,-24.02734375,21.296875,0.509765625,0.328125,1.919921875,-18.5625,-27.73046875,18.578125,1.0
3450328,,,,,,,,4.546875,-1.59375,4.45703125,-1.95703125,-0.216796875,-0.041015625,0.3203125,-5.28515625,1.76171875,1.0
3450329,,,,,,,,13.77734375,-7.29296875,0.0234375,-3.501953125,0.3984375,-3.45703125,9.62890625,-10.98828125,-2.7578125,1.0
3450330,36.01300783333333,129.31896,32.45359629971071,67.44478234367044,3.2,230.0,,17.09375,-14.66015625,5.1328125,-0.8984375,-0.193359375,-3.478515625,13.1171875,-18.49609375,2.296875,1.0
3450331,,,,,,,,7.69921875,-18.93359375,4.8046875,-1.619140625,-1.12109375,-0.57421875,3.80859375,-22.86328125,1.9921875,1.0
3450332,,,,,,,,-1.44140625,-22.3515625,8.09765625,-4.330078125,-1.390625,2.169921875,-5.38671875,-26.1953125,5.24609375,1.0
3450333,,,,,,,,-1.26171875,-17.94140625,6.4296875,-5.333984375,-1.6015625,1.759765625,-5.30859375,-21.59765625,3.484375,1.0
3450334,,,,,,,,2.1875,-12.60546875,3.59765625,-4.3671875,-1.751953125,0.359375,-1.9375,-16.1171875,0.57421875,1.0
3450335,,,,,,,,4.46875,-7.8515625,2.32421875,-3.412109375,-1.939453125,-0.521484375,0.3203125,-11.296875,-0.73046875,1.0
3450336,,,,,,,,4.04296875,-6.78515625,3.22265625,-3.732421875,-2.166015625,-0.3125,-0.13671875,-10.1796875,0.15234375,1.0
3450337,,,,,,,,1.53125,-6.28125,3.62109375,-4.236328125,-2.2578125,0.388671875,-2.703125,-9.61328125,0.53515625,1.0
3450338,,,,,,,,0.83203125,-6.03125,2.79296875,-4.3984375,-2.271484375,0.5859375,-3.43359375,-9.30859375,-0.30859375,1.0
