time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3480160,36.01302583333334,129.318919,28.757485737703554,69.4420358230743,2.4000000000000004,197.0,,0.26953125,8.0703125,0.62109375,-1.939453125,-0.568359375,-0.13671875,-4.12109375,4.21875,4.9765625,1.0
3480161,,,,,,,,-1.90625,7.46875,0.40625,-1.607421875,0.080078125,-0.189453125,-6.265625,3.53125,4.7109375,1.0
3480162,,,,,,,,-3.203125,6.21875,-0.46484375,-1.048828125,0.4765625,-0.052734375,-7.57421875,2.2265625,3.79296875,1.0
3480163,,,,,,,,-1.4921875,3.2265625,-1.53125,-0.615234375,0.572265625,0.31640625,-5.8828125,-0.796875,2.6796875,1.0
3480164,,,,,,,,-0.78125,-1.33203125,-0.40234375,-0.291015625,0.580078125,0.556640625,-5.1953125,-5.35546875,3.79296875,1.0
3480165,,,,,,,,-0.16015625,-10.6796875,0.1015625,0.43359375,0.537109375,1.048828125,-4.62109375,-14.66796875,4.2890625,1.0
3480166,,,,,,,,-2.84765625,-37.9296875,4.14453125,2.08984375,0.517578125,1.861328125,-7.41796875,-41.75,8.38671875,1.0
3480167,,,,,,,,-5.25,-60.05078125,11.078125,2.8046875,0.447265625,2.25390625,-9.8671875,-63.7734375,15.359375,1.0
3480168,,,,,,,,-3.1953125,-36.96484375,25.6328125,4.740234375,0.013671875,2.2890625,-7.953125,-40.2890625,30.109375,1.0
3480169,,,,,,,,3.8828125,-23.5625,14.3203125,5.130859375,-0.078125,1.63671875,-0.90625,-26.73828125,18.8828125,1.0
3480170,36.0130235,129.31891883333336,28.742461778025664,69.183130874605,2.6,188.0,,13.69140625,-6.2421875,-10.65625,-1.939453125,-0.568359375,-0.13671875,8.90234375,-9.2265625,-5.9375,1.0
3480171,,,,,,,,20.5546875,-13.71875,-8.73828125,3.310546875,0.255859375,-5.83203125,15.9140625,-16.7734375,-3.91015625,1.0
3480172,,,,,,,,18.11328125,-17.19921875,-2.5546875,0.962890625,0.578125,-2.060546875,13.65234375,-20.41015625,2.375,1.0
