time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3495610,36.01302533333333,129.318983,34.52701287501634,69.38657698276782,2.8000000000000003,29.0,,3.43359375,5.6484375,-2.8671875,3.4921875,-0.021484375,-0.013671875,12.3515625,-12.63671875,-1.49609375,1.0
3495611,,,,,,,,4.3125,8.0546875,-2.1171875,2.890625,-0.251953125,-0.935546875,1.890625,-0.53125,0.421875,1.0
3495612,,,,,,,,2.6796875,9.89453125,1.6171875,1.50390625,-0.3984375,-1.744140625,0.4375,1.73046875,4.29296875,1.0
3495613,,,,,,,,-0.8203125,10.6796875,4.92578125,0.033203125,-0.447265625,-2.396484375,-2.859375,2.765625,7.578125,1.0
3495614,,,,,,,,-2.76953125,12.015625,2.03125,-0.171875,-0.306640625,-2.974609375,-4.58203125,4.3359375,4.6328125,1.0
3495615,,,,,,,,-4.078125,11.71484375,1.08984375,2.337890625,0.22265625,-2.99609375,-5.578125,4.48828125,3.75390625,1.0
3495616,,,,,,,,-3.6796875,10.03125,1.05078125,2.75,0.240234375,-2.447265625,-5.1171875,2.9921875,3.79296875,1.0
3495617,,,,,,,,-0.1328125,-3.04296875,-5.6875,3.080078125,0.248046875,-0.822265625,-1.515625,-9.72265625,-2.796875,1.0
3495618,,,,,,,,7.0078125,-38.66796875,-4.38671875,2.814453125,0.08203125,0.806640625,5.5703125,-45.078125,-1.37890625,1.0
3495619,,,,,,,,13.65234375,-67.6640625,2.8046875,0.95703125,-0.63671875,2.12109375,12.16015625,-74.16015625,5.859375,1.0
3495620,36.0130275,129.3189855,34.7523840706623,69.6269895629153,3.0,33.0,,28.515625,-49.79296875,20.26953125,-0.162109375,-0.9296875,1.521484375,28.515625,-49.79296875,30.0703125,1.0
3495621,,,,,,,,4.95703125,-18.19140625,-12.0234375,2.19140625,-1.46484375,0.404296875,4.95703125,-18.19140625,-2.22265625,1.0
3495622,,,,,,,,-7.5703125,-15.66015625,-8.61328125,4.23828125,-1.140625,-4.9921875,-7.5703125,-15.66015625,1.1875,1.0
3495623,,,,,,,,-11.01953125,-17.5390625,-12.21484375,1.529296875,0.66796875,-5.576171875,-11.01953125,-17.54296875,-2.4140625,1.0
3495624,,,,,,,,-4.7734375,-17.078125,-14.8203125,2.1171875,2.236328125,-3.50390625,-4.7734375,-17.08203125,-5.01953125,1.0
3495625,,,,,,,,-0.7890625,-15.203125,-12.51953125,3.134765625,2.283203125,-0.404296875,-0.7890625,-15.203125,-2.72265625,1.0
3495626,,,,,,,,4.6875,-14.703125,-10.60546875,3.197265625,1.94921875,0.638671875,4.6875,-14.70703125,-0.8046875,1.0
3495627,,,,,,,,12.3515625,-13.28515625,-8.5390625,3.076171875,1.55078125,1.306640625,12.3515625,-13.28125,1.26171875,1.0
3495628,,,,,,,,13.1171875,-13.78515625,-5.6640625,3.61328125,1.8203125,0.890625,13.1171875,-13.78125,4.13671875,1.0
3495629,,,,,,,,9.515625,-11.75390625,-9.03515625,4.28515625,2.19140625,0.658203125,9.515625,-11.75,0.765625,1.0
3495630,36.01303,129.31898633333333,34.82750701816376,69.90438796598374,2.8000000000000003,27.0,,7.1015625,-10.22265625,-9.07421875,2.8515625,2.42578125,0.09375,7.1015625,-10.22265625,0.7265625,1.0
3495631,,,,,,,,5.53125,-8.8828125,-8.99609375,2.029296875,2.224609375,0.177734375,5.53125,-8.88671875,0.8046875,1.0
3495632,,,,,,,,5.37890625,-8.3828125,-9.6484375,1.75,2.1015625,0.306640625,5.37890625,-8.38671875,0.15234375,1.0
3495633,,,,,,,,5.109375,-7.42578125,-10.453125,1.666015625,1.830078125,0.650390625,5.109375,-7.421875,-0.65234375,1.0
3495634,,,,,,,,4.765625,-5.7421875,-9.953125,1.748046875,1.666015625,0.873046875,4.765625,-5.7421875,-0.15625,1.0
3495635,,,,,,,,4.421875,-2.7890625,-8.1171875,1.833984375,1.150390625,1.7265625,4.421875,-2.7890625,1.68359375,1.0
3495636,,,,,,,,4.07421875,-1.2578125,-7.88671875,1.6015625,0.888671875,2.025390625,4.0703125,-1.2578125,1.9140625,1.0
3495637,,,,,,,,3.84375,-0.64453125,-7.9609375,1.421875,0.755859375,1.984375,3.84375,-0.64453125,1.8359375,1.0
3495638,,,,,,,,3.04296875,1.8828125,-9.1875,0.8671875,0.45703125,1.4453125,3.0390625,1.8828125,0.61328125,1.0
3495639,,,,,,,,3.00390625,2.11328125,-9.11328125,0.71484375,0.41015625,1.224609375,3.0,2.11328125,0.6875,1.0
3495640,36.0130325,129.31898583333336,34.782431496526954,70.18178589349716,3.1,12.0,,3.38671875,2.07421875,-8.61328125,2.8515625,2.42578125,0.09375,7.1015625,-10.22265625,0.7265625,1.0
3495641,,,,,,,,3.80859375,1.1171875,-8.5,0.212890625,0.19140625,0.5,3.8046875,1.1171875,1.30078125,1.0
