time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3425640,36.013018333333335,129.31895566666665,32.062946906175,68.60985294976285,3.2,240.0,,6.6328125,6.640625,1.93359375,2.2265625,0.166015625,0.560546875,2.41796875,2.3828125,1.11328125,1.0
3425641,,,,,,,,6.91015625,8.37890625,1.671875,1.65234375,-0.01953125,0.5859375,2.68359375,4.1015625,0.9609375,1.0
3425642,,,,,,,,7.859375,10.39453125,0.28125,1.330078125,-0.076171875,0.0703125,3.640625,6.09375,-0.34375,1.0
3425643,,,,,,,,8.42578125,10.87109375,-0.1171875,1.255859375,-0.048828125,-0.18359375,4.21484375,6.5546875,-0.6875,1.0
3425644,,,,,,,,11.16015625,9.76171875,-1.26953125,1.142578125,-0.03125,-0.533203125,7.0078125,5.37109375,-1.72265625,1.0
3425645,,,,,,,,13.55859375,5.44140625,-2.6875,1.146484375,-0.0390625,-0.357421875,9.46484375,1.00390625,-3.0625,1.0
3425646,,,,,,,,13.37109375,3.296875,-2.34375,0.974609375,0.0390625,0.0625,9.3046875,-1.1796875,-2.640625,1.0
3425647,,,,,,,,10.76171875,2.1953125,-1.01171875,-0.548828125,0.14453125,0.775390625,4.67578125,-2.0234375,-0.15234375,1.0
3425648,,,,,,,,8.73046875,2.4609375,0.08984375,-1.0859375,0.1484375,0.8046875,3.640625,-1.640625,0.26953125,1.0
3425649,,,,,,,,6.70703125,3.3671875,0.92578125,-2.013671875,0.1953125,0.5859375,0.73046875,0.19921875,1.453125,1.0
3425650,36.013017,129.31895233333336,31.762451220590016,68.46190620204591,3.3000000000000003,241.0,,6.6328125,6.640625,1.93359375,2.2265625,0.166015625,0.560546875,-1.53125,1.76953125,1.953125,1.0
3425651,,,,,,,,1.96484375,6.62109375,2.5625,-2.654296875,0.21484375,-0.171875,-2.796875,3.07421875,2.80078125,1.0
3425652,,,,,,,,0.890625,7.59375,3.890625,-2.419921875,0.115234375,-0.21484375,-2.48828125,2.34375,3.64453125,1.0
3425653,,,,,,,,2.390625,6.1171875,4.51953125,-1.87890625,-0.044921875,0.052734375,2.03125,-2.3671875,6.5546875,1.0
3425654,,,,,,,,7.84765625,-1.390625,8.375,-1.2109375,-0.193359375,0.58984375,4.5234375,-9.45703125,7.359375,1.0
3425655,,,,,,,,8.57421875,-8.65625,7.51953125,-1.529296875,-0.21484375,1.359375,2.4921875,-36.2265625,12.7578125,1.0
3425656,,,,,,,,6.453125,-31.76953125,13.546875,-2.068359375,-0.056640625,1.87890625,-5.66796875,-48.796875,19.34765625,1.0
3425657,,,,,,,,-11.84375,-53.4375,26.44921875,-2.689453125,0.27734375,2.814453125,-22.21875,-62.0078125,24.51953125,1.0
3425658,,,,,,,,-17.9140625,-41.47265625,13.71875,0.693359375,-0.662109375,0.83203125,-14.2109375,-27.34765625,13.2578125,1.0
3425659,,,,,,,,-1.6953125,-15.53125,10.484375,-1.005859375,-0.17578125,-1.55078125,-1.4921875,-16.078125,6.9375,1.0
3425660,36.01301516666667,129.31894966666667,31.522054967199324,68.25848005911092,3.2,236.0,,12.34765625,-8.83984375,7.8125,-0.740234375,-0.494140625,-3.8828125,15.359375,-11.59765625,6.1328125,1.0
3425661,,,,,,,,14.53515625,-10.5390625,4.4921875,-0.271484375,-0.83203125,-3.642578125,10.65234375,-15.0859375,3.6015625,1.0
3425662,,,,,,,,7.98046875,-14.1953125,4.1640625,-3.318359375,-0.5703125,-0.3671875,4.29296875,-18.9140625,3.2578125,1.0
3425663,,,,,,,,6.9375,-17.26953125,6.06640625,-4.1953125,-0.8671875,0.78515625,3.2578125,-21.98046875,5.09765625,1.0
3425664,,,,,,,,7.55078125,-17.4296875,8.93359375,-4.447265625,-1.09375,1.212890625,3.83203125,-22.09375,7.81640625,1.0
3425665,,,,,,,,9.4609375,-16.64453125,6.6171875,-3.87890625,-1.3125,0.857421875,5.7109375,-21.25390625,5.3671875,1.0
3425666,,,,,,,,8.37890625,-14.14453125,4.6328125,-3.384765625,-1.787109375,0.703125,4.59765625,-18.72265625,3.296875,1.0
3425667,,,,,,,,4.00390625,-9.45703125,4.11328125,-3.2890625,-2.26171875,0.533203125,0.19140625,-14.01171875,2.72265625,1.0
3425668,,,,,,,,2.25,-8.171875,4.44140625,-3.33203125,-2.333984375,0.421875,-1.5703125,-12.7109375,3.02734375,1.0
3425669,,,,,,,,-1.09765625,-6.1171875,3.33984375,-3.439453125,-2.349609375,0.1328125,-4.94140625,-10.640625,1.87890625,1.0
3425670,36.013014500000004,129.31894666666668,31.251608620942946,68.18450626473316,2.9000000000000004,243.0,,-1.546875,-4.02734375,1.01171875,-0.740234375,-0.494140625,-3.8828125,15.359375,-11.59765625,6.1328125,1.0
3425671,,,,,,,,-2.19140625,-0.5546875,-1.96484375,-3.720703125,-2.078125,0.07421875,-6.05078125,-5.046875,-3.59765625,1.0
3425672,,,,,,,,-2.24609375,3.01953125,-2.1171875,-3.65625,-1.890625,0.419921875,-6.12890625,-1.44921875,-3.828125,1.0
3425673,,,,,,,,-2.34375,4.375,-1.49609375,-3.634765625,-1.806640625,0.6875,-6.2421875,-0.0703125,-3.25390625,1.0
3425674,,,,,,,,-1.875,7.1953125,0.54296875,-3.537109375,-1.59375,1.326171875,-5.8203125,2.8046875,-1.30078125,1.0
3425675,,,,,,,,-1.52734375,8.5390625,1.58984375,-3.005859375,-1.357421875,1.986328125,-5.58984375,4.296875,-0.37890625,1.0
3425676,,,,,,,,-0.4375,8.67578125,1.7578125,-2.130859375,-1.259765625,1.998046875,-4.59375,4.52734375,-0.265625,1.0
3425677,,,,,,,,-0.015625,5.07421875,0.77734375,-1.173828125,-1.189453125,1.75390625,-4.25390625,1.00390625,-1.26171875,1.0
3425678,,,,,,,,-0.51171875,2.28515625,0.6640625,-0.751953125,-1.109375,1.599609375,-4.78515625,-1.75390625,-1.375,1.0
3425679,,,,,,,,-1.28515625,0.60546875,0.640625,-0.224609375,-0.916015625,1.361328125,-5.625,-3.40234375,-1.375,1.0
3425680,36.01301383333334,129.3189435,30.96613745343189,68.11053242702657,3.1,249.0,,-2.12109375,-0.375,1.91796875,-0.740234375,-0.494140625,-3.8828125,15.359375,-11.59765625,6.1328125,1.0
3425681,,,,,,,,-2.42578125,0.56640625,3.05859375,-0.21484375,-0.369140625,1.1171875,-6.8515625,-3.40234375,1.07421875,1.0
3425682,,,,,,,,-1.66796875,2.26953125,3.6640625,-0.30078125,-0.23828125,0.865234375,-6.12890625,-1.67578125,1.6875,1.0
3425683,,,,,,,,0.5703125,5.30078125,3.55078125,0.029296875,-0.095703125,0.439453125,-3.90625,1.34765625,1.57421875,1.0
3425684,,,,,,,,2.4765625,6.859375,3.06640625,0.923828125,-0.0703125,0.0390625,-1.9921875,2.88671875,1.11328125,1.0
3425685,,,,,,,,6.9375,8.1171875,2.3515625,2.25,-0.248046875,-0.4140625,2.4921875,4.03125,0.5,1.0
3425686,,,,,,,,7.95703125,8.09375,2.98046875,2.482421875,-0.314453125,-0.490234375,3.52734375,3.95703125,1.19140625,1.0
3425687,,,,,,,,9.9921875,7.52734375,6.578125,2.298828125,-0.4296875,-0.4609375,5.59765625,3.30078125,4.90625,1.0
3425688,,,,,,,,7.82421875,5.74609375,8.16796875,0.916015625,-0.515625,0.16015625,3.44921875,1.42578125,6.62890625,1.0
3425689,,,,,,,,5.34375,2.3828125,7.34765625,0.158203125,-0.515625,0.7578125,0.9609375,-1.9453125,5.859375,1.0
3425690,36.01301333333333,129.31894016666666,30.66564140977934,68.05505175033814,2.9000000000000004,253.0,,5.14453125,-0.99609375,6.3671875,-0.24609375,-0.5078125,0.9921875,15.359375,-11.59765625,6.1328125,1.0
3425691,,,,,,,,6.20703125,-14.04296875,4.97265625,-0.15234375,-0.59375,1.041015625,1.76171875,-18.33984375,3.52734375,1.0
3425692,,,,,,,,14.68359375,-54.56640625,6.2734375,-0.060546875,-0.822265625,1.28125,10.19140625,-58.83203125,4.8671875,1.0
