time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3347500,36.013013,129.31896333333333,32.75409042285865,68.01807287599347,3.1,239.0,0.0,6.8046875,-0.9140625,1.203125,0.998046875,0.544921875,0.75,3.015625,-5.21484375,-0.15625,1.0
3347501,,,,,,,,7.08984375,2.15234375,-0.26953125,1.1796875,0.126953125,0.80859375,3.28125,-2.18359375,-1.53515625,1.0
3347502,,,,,,,,7.45703125,3.96875,0.1484375,1.220703125,-0.07421875,1.0078125,3.62890625,-0.3828125,-1.0390625,1.0
3347503,,,,,,,,7.51171875,4.97265625,0.87109375,1.109375,-0.1328125,1.11328125,3.66796875,0.61328125,-0.26953125,1.0
3347504,,,,,,,,7.6953125,6.1953125,1.06640625,0.701171875,-0.18359375,1.150390625,3.8203125,1.8359375,-0.00390625,1.0
3347505,,,,,,,,7.8046875,6.7734375,0.74609375,0.3359375,-0.22265625,0.892578125,3.8984375,2.4140625,-0.26953125,1.0
3347506,,,,,,,,8.31640625,7.19140625,-0.10546875,0.1484375,-0.158203125,0.591796875,4.390625,2.83203125,-1.07421875,1.0
3347507,,,,,,,,8.6640625,6.82421875,-0.7109375,0.0703125,-0.009765625,0.373046875,4.7421875,2.44921875,-1.6484375,1.0
3347508,,,,,,,,8.85546875,6.44921875,-1.03515625,-0.00390625,0.041015625,0.30078125,4.9296875,2.06640625,-1.95703125,1.0
3347509,,,,,,,,8.81640625,4.7421875,-1.546875,-0.23828125,0.06640625,0.24609375,4.89453125,0.34375,-2.453125,1.0
3347510,36.013012,129.31896016666667,32.46861940409756,67.90711257418961,3.1,244.0,,8.26171875,3.53125,-1.28125,0.998046875,0.544921875,0.75,3.015625,-5.21484375,-0.15625,1.0
3347511,,,,,,,,7.07421875,2.421875,-0.5,-1.103515625,0.041015625,0.53125,3.16796875,-1.9921875,-1.421875,1.0
3347512,,,,,,,,6.35546875,1.9609375,0.23046875,-1.49609375,0.07421875,0.5859375,2.44140625,-2.45703125,-0.73046875,1.0
3347513,,,,,,,,5.51171875,1.9453125,1.43359375,-1.8125,0.1328125,0.478515625,1.59765625,-2.453125,0.41796875,1.0
3347514,,,,,,,,4.85546875,3.125,2.64453125,-2.03125,0.1640625,0.083984375,0.94921875,-1.265625,1.52734375,1.0
3347515,,,,,,,,4.1328125,5.046875,3.4140625,-2.142578125,0.16015625,-0.26171875,0.2578125,0.6484375,2.22265625,1.0
3347516,,,,,,,,3.7890625,5.984375,3.73046875,-2.271484375,0.09375,-0.658203125,-0.046875,1.5703125,2.44921875,1.0
3347517,,,,,,,,4.796875,6.734375,4.4296875,-2.30078125,0.037109375,-1.0,1.0234375,2.296875,3.06640625,1.0
3347518,,,,,,,,6.26171875,7.2265625,6.8203125,-2.37109375,-0.037109375,-1.154296875,2.55859375,2.7578125,5.359375,1.0
3347519,,,,,,,,5.1640625,4.109375,5.98828125,-2.931640625,-0.181640625,-0.861328125,1.5234375,-0.3828125,4.4375,1.0
3347520,36.013010333333334,129.31895683333332,32.16812383427335,67.72217939802417,3.3000000000000003,241.0,,6.00390625,-5.7890625,6.37890625,-3.470703125,-0.37890625,0.099609375,2.40234375,-10.265625,4.70703125,1.0
3347521,,,,,,,,-2.25390625,-32.62890625,8.59765625,-3.373046875,-0.365234375,1.359375,-5.87109375,-37.0390625,6.81640625,1.0
3347522,,,,,,,,-8.62109375,-49.72265625,15.44140625,-3.361328125,-0.216796875,2.091796875,-12.26953125,-54.0859375,13.59765625,1.0
