time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3418910,36.0130115,129.31896450000002,32.85926473193829,67.85163440478657,3.2,240.0,,7.94921875,7.34765625,0.8984375,0.453125,-0.310546875,0.716796875,2.1484375,-14.703125,2.453125,1.0
3418911,,,,,,,,10.1484375,5.5625,-0.25390625,0.84765625,-0.423828125,0.666015625,5.59375,2.3046875,-1.64453125,1.0
3418912,,,,,,,,11.87890625,1.98046875,-1.14453125,1.302734375,-0.5234375,0.625,7.3125,-1.29296875,-2.44921875,1.0
3418913,,,,,,,,12.15625,-0.5859375,-1.97265625,1.005859375,-0.33984375,0.619140625,7.58984375,-3.8984375,-3.13671875,1.0
3418914,,,,,,,,10.00390625,-1.1171875,-1.33984375,-0.005859375,-0.140625,0.439453125,5.4375,-4.4375,-2.44921875,1.0
3418915,,,,,,,,7.92578125,-0.72265625,-0.2734375,-1.412109375,-0.078125,0.16015625,3.37109375,-4.046875,-1.375,1.0
3418916,,,,,,,,5.890625,-0.140625,0.8515625,-2.123046875,-0.060546875,0.01953125,1.34375,-3.48046875,-0.265625,1.0
3418917,,,,,,,,4.1796875,0.73828125,2.140625,-3.20703125,-0.01171875,-0.19140625,-0.34375,-2.59375,0.9609375,1.0
3418918,,,,,,,,2.73046875,2.6640625,3.828125,-3.6640625,0.01171875,-0.359375,-1.76171875,-0.6796875,2.5703125,1.0
3418919,,,,,,,,2.4609375,4.0859375,5.0390625,-3.560546875,0.001953125,-0.60546875,-1.9921875,0.734375,3.68359375,1.0
3418920,36.01301016666666,129.31896133333333,32.573793844373704,67.70368768516035,3.2,240.0,,2.953125,5.828125,6.96484375,-3.0859375,-0.09765625,-0.974609375,-1.453125,2.4609375,5.515625,1.0
3418921,,,,,,,,7.71484375,1.69140625,12.7734375,-2.48046875,-0.291015625,-1.529296875,3.37109375,-1.71484375,11.265625,1.0
3418922,,,,,,,,8.51953125,-5.43359375,13.37890625,-1.9140625,-0.513671875,-2.009765625,4.25390625,-8.91796875,11.8359375,1.0
3418923,,,,,,,,8.5859375,-17.375,11.9765625,-2.107421875,-0.609375,-1.7890625,4.40625,-20.9453125,10.421875,1.0
3418924,,,,,,,,-14.3515625,-47.77734375,22.28125,-1.58203125,0.001953125,1.1796875,-18.5,-51.36328125,20.6875,1.0
3418925,,,,,,,,-10.046875,-33.43359375,12.9140625,-1.3359375,-0.951171875,2.41015625,-14.25,-36.95703125,11.3046875,1.0
3418926,,,,,,,,0.58984375,-14.99609375,6.4296875,-0.78125,-1.181640625,1.3984375,-3.67578125,-18.453125,4.8671875,1.0
3418927,,,,,,,,13.69140625,-12.60546875,2.74609375,-2.169921875,-0.64453125,-1.703125,9.42578125,-16.08203125,1.19140625,1.0
3418928,,,,,,,,17.8203125,-13.5859375,3.71875,-1.541015625,-0.595703125,-3.08984375,13.6015625,-17.1171875,2.1484375,1.0
3418929,,,,,,,,17.37890625,-14.4921875,7.703125,-1.724609375,-0.83984375,-3.087890625,13.29296875,-18.19140625,6.1328125,1.0
3418930,36.0130085,129.31895866666667,32.333397523408706,67.51875472842427,3.3000000000000003,235.0,,8.0,-18.19140625,6.9140625,-3.0859375,-0.09765625,-0.974609375,-1.453125,2.4609375,5.515625,1.0
3418931,,,,,,,,7.15234375,-18.0859375,5.65234375,-5.08984375,-1.53515625,1.546875,3.10546875,-21.75,3.91015625,1.0
3418932,,,,,,,,7.93359375,-11.73046875,2.94140625,-4.353515625,-1.755859375,0.6796875,3.83203125,-15.31640625,1.11328125,1.0
3418933,,,,,,,,4.2734375,-10.625,3.984375,-3.91796875,-2.0546875,0.13671875,0.15625,-14.16796875,2.109375,1.0
3418934,,,,,,,,3.375,-10.62890625,4.4453125,-4.041015625,-2.376953125,0.8671875,-1.26171875,-14.046875,2.953125,1.0
3418935,,,,,,,,1.9375,-9.96875,4.4765625,-3.8046875,-2.408203125,1.01171875,-2.6796875,-12.8203125,1.765625,1.0
3418936,,,,,,,,1.5390625,-9.41796875,3.71875,-3.62109375,-2.419921875,0.880859375,-3.140625,-12.1328125,0.921875,1.0
3418937,,,,,,,,0.0703125,-6.1875,0.73828125,-3.396484375,-2.33203125,0.52734375,-4.2109375,-9.53125,-1.22265625,1.0
3418938,,,,,,,,-0.47265625,-4.80859375,0.33203125,-3.537109375,-2.044921875,0.357421875,-5.171875,-6.84765625,-2.06640625,1.0
3418939,,,,,,,,-1.515625,-1.015625,-0.71875,-3.646484375,-1.80078125,0.474609375,-5.82421875,-3.171875,-3.0234375,1.0
3418940,36.013008166666665,129.31895616666668,32.1080254640915,67.48176748742438,2.8000000000000003,243.0,,8.0,-18.19140625,6.9140625,-3.62890625,-1.5390625,0.76953125,-6.08984375,-0.14453125,-2.48828125,1.0
3418941,,,,,,,,-1.375,5.04296875,0.6875,-3.57421875,-1.1953125,1.34375,-5.48046875,2.765625,-0.91796875,1.0
3418942,,,,,,,,-0.6953125,6.45703125,2.03515625,-3.2421875,-1.017578125,1.498046875,-4.328125,4.296875,0.42578125,1.0
3418943,,,,,,,,0.73046875,7.3125,2.66796875,-2.4765625,-0.982421875,1.380859375,-3.29296875,3.33984375,-0.80078125,1.0
3418944,,,,,,,,1.57421875,5.13671875,0.93359375,-1.421875,-0.943359375,1.1015625,-2.8671875,1.2734375,-1.60546875,1.0
3418945,,,,,,,,1.37890625,1.83984375,0.58984375,-0.689453125,-0.765625,0.9609375,-3.2109375,-0.98828125,-1.68359375,1.0
3418946,,,,,,,,0.90234375,0.015625,0.8203125,-0.486328125,-0.63671875,1.0078125,-3.71484375,-2.7890625,-1.453125,1.0
3418947,,,,,,,,0.51171875,-1.0703125,1.00390625,-0.349609375,-0.375,1.138671875,-4.13671875,-3.859375,-1.26171875,1.0
3418948,,,,,,,,0.53515625,-1.25,1.125,-0.37109375,-0.1015625,1.17578125,-4.13671875,-3.70703125,-0.6484375,1.0
3418949,,,,,,,,0.8203125,-0.65234375,2.12890625,-0.361328125,0.078125,1.091796875,-3.52734375,-2.86328125,0.38671875,1.0
3418950,36.01300766666667,129.3189525,31.777479776043478,67.42628666444666,3.2,249.0,,2.4453125,1.66015625,3.76171875,-0.2734375,0.12109375,0.857421875,-6.08984375,-0.14453125,-2.48828125,1.0
3418951,,,,,,,,4.4375,4.4140625,4.0859375,0.056640625,0.01953125,0.337890625,-0.265625,1.6953125,1.76953125,1.0
3418952,,,,,,,,6.3515625,5.96875,4.55078125,0.35546875,-0.138671875,-0.361328125,1.6484375,3.23046875,2.22265625,1.0
3418953,,,,,,,,6.90234375,6.13671875,5.84765625,0.29296875,-0.1953125,-0.986328125,2.22265625,3.33984375,3.5234375,1.0
3418954,,,,,,,,5.4140625,7.10546875,8.94140625,-0.166015625,-0.287109375,-1.349609375,0.765625,4.22265625,6.625,1.0
3418955,,,,,,,,4.328125,4.9375,5.48828125,-0.599609375,-0.40625,-1.09765625,-0.265625,1.9609375,3.18359375,1.0
3418956,,,,,,,,4.05859375,3.31640625,4.71875,-0.591796875,-0.41015625,-0.712890625,-0.49609375,0.27734375,2.4140625,1.0
3418957,,,,,,,,3.58984375,-1.6015625,4.8828125,-0.609375,-0.501953125,0.322265625,-0.95703125,-4.66796875,2.5703125,1.0
3418958,,,,,,,,1.3828125,-13.6484375,7.25,-0.484375,-0.671875,1.07421875,-3.1796875,-16.69921875,4.9453125,1.0
3418959,,,,,,,,1.66015625,-50.125,6.57421875,-0.24609375,-0.77734375,1.31640625,-2.94921875,-53.125,4.29296875,1.0
3418960,36.0130075,129.31894966666667,31.52205801978309,67.40779253869108,2.8000000000000003,252.0,,12.14453125,-64.46484375,15.4140625,0.296875,-0.861328125,1.0703125,7.47265625,-67.44921875,13.1796875,1.0
3418961,,,,,,,,19.03125,-32.01953125,27.51171875,0.484375,-0.423828125,1.267578125,14.328125,-35.00390625,25.32421875,1.0
3418962,,,,,,,,5.45703125,-19.9921875,7.4375,0.154296875,-0.4921875,0.322265625,0.73046875,-22.9765625,5.2890625,1.0
3418963,,,,,,,,-1.38671875,-10.484375,4.2890625,-1.37109375,-0.130859375,-2.498046875,-6.08984375,-13.51953125,2.1484375,1.0
3418964,,,,,,,,-10.19921875,-7.30859375,2.46484375,-3.013671875,0.548828125,-5.162109375,-14.74609375,-10.52734375,0.23046875,1.0
3418965,,,,,,,,-8.38671875,-8.375,0.90625,-1.3671875,0.083984375,-3.99609375,-12.75390625,-11.7890625,-1.4140625,1.0
3418966,,,,,,,,-1.72265625,-10.703125,1.87890625,1.5703125,-0.02734375,0.23828125,-5.97265625,-14.32421875,-0.41796875,1.0
3418967,,,,,,,,-0.16796875,-10.78515625,2.765625,1.48828125,-0.193359375,1.58984375,-4.44140625,-14.4296875,0.5390625,1.0
3418968,,,,,,,,2.03125,-9.78125,4.3828125,1.267578125,-0.267578125,1.671875,-2.2578125,-13.4375,2.1875,1.0
3418969,,,,,,,,5.9453125,-7.26171875,7.33203125,1.123046875,0.236328125,1.54296875,1.609375,-10.90625,5.17578125,1.0
3418970,36.013007333333334,129.31894666666668,31.251611449603438,67.38929836498977,2.8000000000000003,257.0,,8.421875,-4.9453125,7.7890625,0.296875,-0.861328125,1.0703125,7.47265625,-67.44921875,13.1796875,1.0
3418971,,,,,,,,9.6640625,-2.703125,4.5390625,1.3125,0.654296875,0.806640625,5.2890625,-6.39453125,2.453125,1.0
3418972,,,,,,,,8.8515625,-2.5,1.796875,1.203125,0.66796875,0.4453125,4.484375,-6.23828125,-0.265625,1.0
3418973,,,,,,,,7.84765625,-1.3515625,-1.29296875,1.234375,0.58984375,0.626953125,3.48828125,-5.12890625,-3.33203125,1.0
3418974,,,,,,,,7.88671875,-0.36328125,-1.55078125,1.0625,0.345703125,1.14453125,3.52734375,-4.1640625,-3.55859375,1.0
3418975,,,,,,,,8.23046875,1.0546875,0.36328125,0.732421875,0.091796875,1.826171875,3.828125,-2.75,-1.60546875,1.0
3418976,,,,,,,,8.59765625,2.578125,1.83203125,0.490234375,-0.068359375,2.376953125,4.1328125,-1.1796875,-0.11328125,1.0
3418977,,,,,,,,8.8984375,3.75,2.890625,0.498046875,-0.2734375,2.44140625,4.33203125,0.0859375,1.0,1.0
3418978,,,,,,,,9.25390625,4.22265625,2.7734375,0.509765625,-0.400390625,2.03515625,4.59375,0.62109375,0.921875,1.0
3418979,,,,,,,,10.10546875,4.0,1.921875,0.537109375,-0.435546875,1.5234375,5.40234375,0.4296875,0.1171875,1.0
3418980,36.01300833333333,129.31894333333332,30.95111479205798,67.5002565426299,3.0,274.0,,10.6875,2.59765625,1.1015625,0.658203125,-0.419921875,1.185546875,5.94140625,-0.94921875,-0.6484375,1.0
3418981,,,,,,,,10.875,0.14453125,0.35546875,0.53515625,-0.42578125,1.0859375,6.09375,-3.40234375,-1.33984375,1.0
3418982,,,,,,,,9.5546875,-0.828125,0.1640625,0.0,-0.291015625,1.1640625,4.75,-4.359375,-1.4921875,1.0
3418983,,,,,,,,9.07421875,-0.65234375,0.42578125,-0.39453125,-0.205078125,1.181640625,4.25,-4.16796875,-1.22265625,1.0
